fecha,indicativo,nombre,provincia,prec,velmedia,sol,longitud,latitud
01/2014,2465,SEGOVIA,SEGOVIA,84.0,3.674193548387097,1.6161290322580646,-4.126388888888888,40.945277777777775
01/2014,2491C,"LA COVATILLA, ESTACIÓN DE ESQUÍ",SALAMANCA,268.2,5.741666666666667,2.335483870967742,-5.69,40.355000000000004
01/2014,2503X,OLMEDO,VALLADOLID,57.800000000000004,2.6956521739130435,,-4.686944444444444,41.325833333333335
01/2014,2539,VALLADOLID AEROPUERTO,VALLADOLID,76.2,5.125806451612903,2.838709677419355,-4.855555555555555,41.71194444444445
01/2014,2614,ZAMORA,ZAMORA,57.2,2.106451612903226,1.929032258064516,-5.735277777777778,41.51555555555556
01/2014,2630X,PUERTO DE SAN ISIDRO,LEON,162.0,5.455555555555556,1.2903225806451613,-5.376944444444444,43.06222222222222
01/2014,2661,"LEÓN, VIRGEN DEL CAMINO",LEON,66.0,3.667741935483871,3.57741935483871,-5.651111111111112,42.58833333333334
01/2014,2737E,LAGUNAS DE SOMOZA,LEON,50.2,3.903225806451613,,-6.196666666666667,42.3775
01/2014,2755X,BENAVENTE,ZAMORA,56.0,2.764516129032258,3.2774193548387096,-5.666666666666667,42.01083333333333
01/2014,2775X,VILLARDECIERVOS,ZAMORA,135.0,3.8161290322580643,3.6516129032258067,-6.279722222222222,41.94138888888889
01/2014,2811A,NAVARREDONDA DE GREDOS,AVILA,68.0,1.6741935483870967,,-5.143055555555556,40.35055555555556
01/2014,2867,SALAMANCA AEROPUERTO,SALAMANCA,53.6,4.541935483870968,2.8161290322580643,-5.498333333333333,40.95944444444445
01/2014,2870,SALAMANCA,SALAMANCA,50.8,3.07741935483871,,-5.662222222222223,40.9575
01/2014,2916A,VITIGUDINO,SALAMANCA,107.2,5.3,2.4833333333333334,-6.437777777777778,41.01138888888889
01/2014,2946X,SAELICES EL CHICO,SALAMANCA,59.6,3.3096774193548386,2.806451612903226,-6.6,40.635
01/2014,3013,MOLINA DE ARAGÓN,GUADALAJARA,40.6,2.390322580645161,2.7451612903225806,-1.8788888888888888,40.84166666666667
01/2014,3044X,CAÑIZARES,CUENCA,145.8,,,-2.15,40.530277777777776
01/2014,3094B,TARANCÓN,CUENCA,47.2,3.609677419354839,3.4612903225806453,-3.0213888888888887,40.01138888888889
01/2014,3100B,ARANJUEZ,MADRID,60.9,1.5516129032258066,,-3.546111111111111,40.06722222222223
01/2014,3110C,BUITRAGO DEL LOZOYA,MADRID,101.8,2.1870967741935483,,-3.613611111111111,41.00694444444444
01/2014,3111D,SOMOSIERRA,MADRID,123.1,2.152173913043478,,-3.5802777777777774,41.135555555555555
01/2014,3129,MADRID AEROPUERTO,MADRID,64.8,4.0,3.141935483870968,-3.5555555555555554,40.46666666666667
01/2014,3130C,SIGÜENZA,GUADALAJARA,14.999999999999998,,1.9607142857142856,-2.618055555555556,41.08638888888889
01/2014,3168C,"GUADALAJARA, EL SERRANILLO",GUADALAJARA,3.6,,,-3.1733333333333333,40.659166666666664
01/2014,3168D,GUADALAJARA,GUADALAJARA,73.2,2.8548387096774195,3.064516129032258,-3.15,40.63027777777778
01/2014,3175,TORREJÓN DE ARDOZ,MADRID,66.8,3.1258064516129034,3.3419354838709676,-3.443611111111111,40.48861111111111
01/2014,3191E,COLMENAR VIEJO,MADRID,106.9,3.141935483870968,2.7870967741935484,-3.765,40.69611111111111
01/2014,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,61.4,1.7580645161290323,,-3.7241666666666666,40.45166666666667
01/2014,3195,"MADRID, RETIRO",MADRID,63.7,2.148387096774193,,-3.6780555555555554,40.411944444444444
01/2014,3196,"MADRID, CUATRO VIENTOS",MADRID,62.6,3.661290322580645,3.9645161290322584,-3.786111111111111,40.37555555555556
01/2014,3200,GETAFE,MADRID,51.6,4.112903225806452,3.8774193548387097,-3.7222222222222223,40.29944444444444
01/2014,3260B,TOLEDO,TOLEDO,42.6,3.390322580645161,3.9935483870967743,-4.045277777777778,39.88472222222222
01/2014,3266A,PUERTO ALTO DEL LEÓN,MADRID,142.5,4.776,,-4.141944444444444,40.70638888888889
01/2014,3298X,SAN PABLO DE LOS MONTES,TOLEDO,133.8,3.7774193548387096,,-4.350555555555555,39.54694444444444
01/2014,3338,ROBLEDO DE CHAVELA,MADRID,34.0,,,-4.25,40.42777777777778
01/2014,3365A,TALAVERA DE LA REINA,TOLEDO,91.4,2.814285714285714,,-4.863611111111111,39.95861111111111
01/2014,3391,SOTILLO DE LA ADRADA,AVILA,97.8,1.467741935483871,,-4.590833333333333,40.28861111111111
01/2014,3434X,NAVALMORAL DE LA MATA,CACERES,128.4,3.3419354838709676,4.493548387096775,-5.5825,39.94583333333333
01/2014,3463X,TRUJILLO,CACERES,0.8,3.12,,-5.854166666666666,39.4825
01/2014,3469A,CÁCERES,CACERES,83.9,4.119354838709677,3.8096774193548386,-6.338888888888889,39.47138888888889
01/2014,3519X,PLASENCIA,CACERES,143.4,2.04,,-6.085833333333333,40.043055555555554
01/2014,3526X,CORIA,CACERES,94.6,3.309677419354839,3.9612903225806453,-6.5575,40.00361111111111
01/2014,3576X,VALENCIA DE ALCÁNTARA,CACERES,52.699999999999996,3.416129032258065,,-7.231111111111111,39.414722222222224
01/2014,4061X,QUINTANAR DE LA ORDEN,TOLEDO,48.5,1.5862068965517242,,-3.0483333333333333,39.59722222222222
01/2014,4067,MADRIDEJOS,TOLEDO,15.8,4.642857142857143,5.253333333333333,-3.5283333333333333,39.49194444444444
01/2014,4103X,TOMELLOSO,CIUDAD REAL,0.0,,5.733333333333333,-3.0075,39.16916666666666
01/2014,4121,CIUDAD REAL,CIUDAD REAL,42.0,2.270967741935484,3.92258064516129,-3.9202777777777778,38.98916666666667
01/2014,4147X,VALDEPEÑAS,CIUDAD REAL,45.4,2.396774193548387,3.138709677419355,-3.391388888888889,38.75055555555556
01/2014,4148,VISO DEL MARQUÉS,CIUDAD REAL,64.3,3.32,,-3.5666666666666664,38.518055555555556
01/2014,4220X,PUEBLA DE DON RODRIGO,CIUDAD REAL,52.699999999999996,1.472,,-4.621944444444445,39.08361111111111
01/2014,4244X,HERRERA DEL DUQUE,BADAJOZ,42.199999999999996,2.6199999999999997,3.683333333333333,-5.062222222222222,39.169444444444444
01/2014,4267X,HINOJOSA DEL DUQUE,CORDOBA,57.9,3.670967741935484,,-5.1211111111111105,38.49861111111111
01/2014,4358X,DON BENITO,BADAJOZ,48.4,2.519354838709677,4.325806451612903,-5.880555555555556,38.955555555555556
01/2014,4386B,LLERENA,BADAJOZ,48.0,5.164516129032258,4.34516129032258,-6.016944444444444,38.23166666666667
01/2014,4410X,MÉRIDA,BADAJOZ,55.5,2.9733333333333336,,-6.385555555555556,38.91583333333333
01/2014,4452,BADAJOZ AEROPUERTO,BADAJOZ,58.8,3.8806451612903223,4.109677419354839,-6.813888888888889,38.88333333333333
01/2014,4511C,JEREZ DE LOS CABALLEROS,BADAJOZ,31.2,4.543333333333334,3.25,-6.765,38.29861111111111
01/2014,4549Y,AYAMONTE,HUELVA,44.8,2.2516129032258063,,-7.3950000000000005,37.19472222222222
01/2014,4560Y,ALAJAR,HUELVA,47.8,3.73125,,-6.675000000000001,37.868611111111115
01/2014,4642E,"HUELVA, RONDA ESTE",HUELVA,62.2,3.0483870967741935,4.8933333333333335,-6.911666666666667,37.27833333333333
01/2014,5000C,CEUTA,CEUTA,99.0,3.0290322580645164,4.17741935483871,-5.3469444444444445,35.88861111111111
01/2014,5038X,CAZORLA,JAEN,0.0,0.9741935483870967,,-3.003888888888889,37.91583333333333
01/2014,5047E,BAZA,GRANADA,41.0,3.69,4.819999999999999,-2.735,37.505833333333335
01/2014,5051X,HUÉSCAR,GRANADA,27.6,2.736,4.505882352941177,-2.6527777777777777,37.861111111111114
01/2014,5181D,ARROYO DEL OJANCO,JAEN,85.9,2.2,,-2.8897222222222223,38.31472222222222
01/2014,5192,VILLARRODRIGO,JAEN,118.8,2.492857142857143,2.4172413793103447,-2.6375,38.48916666666667
01/2014,5246,SANTA ELENA,JAEN,111.0,2.390322580645161,3.02258064516129,-3.5352777777777775,38.34444444444445
01/2014,5270,"JAÉN, INSTITUTO",JAEN,76.8,,,-3.7888888888888888,37.77638888888889
01/2014,5270B,JAÉN,JAEN,84.4,2.6451612903225805,3.893548387096774,-3.8091666666666666,37.777499999999996
01/2014,5298X,ANDÚJAR,JAEN,56.199999999999996,1.6333333333333335,,-4.0633333333333335,38.02305555555555
01/2014,5390Y,VILLANUEVA DE CÓRDOBA,CORDOBA,80.6,3.1870967741935483,,-4.608888888888888,38.33305555555556
01/2014,5402,CÓRDOBA AEROPUERTO,CORDOBA,88.6,2.225806451612903,4.300000000000001,-4.846666666666667,37.848888888888894
01/2014,5427X,DOÑA MENCÍA,CORDOBA,72.7,3.51875,,-4.353888888888888,37.55611111111111
01/2014,5514,GRANADA BASE AÉREA,GRANADA,59.5,1.725,4.712903225806452,-3.631388888888889,37.13722222222222
01/2014,5530E,GRANADA AEROPUERTO,GRANADA,75.4,1.8580645161290323,4.754838709677419,-3.789722222222222,37.19027777777777
01/2014,5582A,LOJA,GRANADA,0.0,0.7,,-4.152777777777779,37.16111111111111
01/2014,5612B,LA RODA DE ANDALUCÍA,SEVILLA,73.4,2.7774193548387096,,-4.77,37.19444444444444
01/2014,5641X,ÉCIJA,SEVILLA,1.6,2.94,,-5.085,37.51611111111111
01/2014,5704B,CAZALLA DE LA SIERRA,SEVILLA,101.5,2.1870967741935483,,-5.769722222222222,37.92638888888889
01/2014,5783,SEVILLA AEROPUERTO,SEVILLA,77.6,3.0032258064516126,5.290322580645161,-5.879166666666667,37.416666666666664
01/2014,5796,MORÓN DE LA FRONTERA,SEVILLA,76.6,2.2,4.780645161290322,-5.6113888888888885,37.16444444444444
01/2014,5860E,"MOGUER, EL ARENOSILLO",HUELVA,50.6,2.3782608695652177,,-6.7380555555555555,37.09805555555556
01/2014,5910,"ROTA, BASE NAVAL",CADIZ,61.2,3.6838709677419357,4.809677419354839,-6.3325,36.638888888888886
01/2014,5911A,GRAZALEMA,CADIZ,479.4,2.2483870967741937,,-5.3741666666666665,36.760555555555555
01/2014,5960,JEREZ DE LA FRONTERA AEROPUERTO,CADIZ,77.8,3.2419354838709675,5.012903225806451,-6.055833333333333,36.75055555555556
01/2014,5972X,SAN FERNANDO,CADIZ,52.6,3.2096774193548385,,-6.205555555555556,36.46555555555556
01/2014,5973,CÁDIZ,CADIZ,64.7,4.02258064516129,5.1466666666666665,-6.257777777777778,36.499722222222225
01/2014,5995B,VEJER DE LA FRONTERA,CADIZ,116.0,3.4870967741935486,,-5.965,36.245555555555555
01/2014,6000A,MELILLA,MELILLA,32.0,4.070967741935484,5.764516129032257,-2.956388888888889,35.27638888888889
01/2014,6001,TARIFA,CADIZ,130.3,5.54516129032258,,-5.598888888888888,36.013888888888886
01/2014,6058I,ESTEPONA,MALAGA,50.4,3.196774193548387,5.622580645161291,-5.155,36.41694444444444
01/2014,6084X,FUENGIROLA,MALAGA,46.9,1.7814814814814814,,-4.618333333333334,36.53861111111111
01/2014,6106X,ANTEQUERA,MALAGA,60.1,1.8903225806451613,,-4.748333333333333,37.029444444444444
01/2014,6155A,MÁLAGA AEROPUERTO,MALAGA,40.2,4.354838709677419,5.229032258064516,-4.482222222222222,36.66611111111111
01/2014,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,42.0,2.5806451612903225,,-4.4816666666666665,36.717777777777776
01/2014,6205X,TORROX,MALAGA,120.3,3.7870967741935484,,-3.957222222222222,36.72638888888889
01/2014,6268X,MOTRIL,GRANADA,0.0,2.893103448275862,,-3.5302777777777776,36.72277777777778
01/2014,6277B,ADRA,ALMERIA,0.0,2.4517241379310346,,-3.0205555555555557,36.74722222222222
01/2014,6293X,ROQUETAS DE MAR,ALMERIA,25.200000000000003,4.983870967741935,6.267741935483872,-2.7016666666666667,36.68694444444444
01/2014,6302A,ABLA,ALMERIA,9.0,1.9161290322580644,,-2.78,37.14138888888889
01/2014,6325O,ALMERÍA AEROPUERTO,ALMERIA,7.5,4.154838709677419,6.206451612903226,-2.3569444444444447,36.84638888888889
01/2014,6367B,HUÉRCAL-OVERA,ALMERIA,61.7,2.8,,-1.9436111111111112,37.39055555555556
01/2014,6381,ALBORÁN,ALMERIA,0.0,9.525,,-3.036111111111111,35.93833333333333
01/2014,7002Y,ÁGUILAS,MURCIA,16.400000000000002,2.467741935483871,6.109677419354839,-1.5869444444444445,37.41722222222222
01/2014,7012C,CARTAGENA,MURCIA,13.6,1.6766666666666665,,-0.9877777777777778,37.60111111111111
01/2014,7031,SAN JAVIER AEROPUERTO,MURCIA,13.8,,5.6,-0.8033333333333333,37.788888888888884
01/2014,7031X,SAN JAVIER AEROPUERTO,MURCIA,13.700000000000001,3.416129032258065,5.854838709677419,-0.8058333333333334,37.77833333333333
01/2014,7096B,HELLÍN,ALBACETE,17.1,3.503448275862069,,-1.7030555555555555,38.54194444444444
01/2014,7119B,CARAVACA DE LA CRUZ,MURCIA,5.6000000000000005,2.5516129032258066,3.9193548387096775,-1.8772222222222223,38.1025
01/2014,7145D,CIEZA,MURCIA,4.8,3.06,,-1.3805555555555555,38.23277777777778
01/2014,7178I,MURCIA,MURCIA,9.1,2.5677419354838706,5.951612903225806,-1.1708333333333334,38.00194444444445
01/2014,7209,LORCA,MURCIA,1.4,1.1870967741935483,,-1.6872222222222222,37.65472222222222
01/2014,7228,"ALCANTARILLA, BASE AÉREA",MURCIA,9.3,2.2129032258064516,5.922580645161291,-1.2286111111111113,37.95777777777778
01/2014,7247X,EL PINÓS/PINOSO,ALICANTE,9.200000000000001,2.2838709677419353,,-1.0380555555555557,38.39972222222222
01/2014,7275C,YECLA,MURCIA,10.6,4.729032258064516,5.393548387096774,-1.159722222222222,38.60166666666667
01/2014,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,5.4,4.225806451612903,5.209677419354839,-0.5708333333333333,38.282777777777774
01/2014,8025,ALACANT/ALICANTE,ALICANTE,2.5999999999999996,2.3483870967741933,5.858064516129032,-0.49416666666666664,38.3725
01/2014,8050X,JÁVEA/ XÀBIA,ALICANTE,15.2,3.167741935483871,4.258064516129032,0.16777777777777778,38.78361111111111
01/2014,8058X,OLIVA,VALENCIA,9.2,2.106451612903226,,-0.09583333333333333,38.928888888888885
01/2014,8096,CUENCA,CUENCA,78.6,1.7161290322580647,2.935483870967742,-2.1319444444444446,40.06722222222223
01/2014,8175,ALBACETE BASE AÉREA,ALBACETE,20.7,4.809677419354839,4.548387096774194,-1.856388888888889,38.95416666666667
01/2014,8177A,CHINCHILLA,ALBACETE,28.5,5.074193548387097,,-1.66,38.93583333333333
01/2014,8178D,ALBACETE,ALBACETE,25.3,2.035483870967742,3.9809523809523806,-1.8627777777777779,39.005833333333335
01/2014,8293X,XÀTIVA,VALENCIA,8.600000000000001,3.051612903225806,4.864516129032259,-0.5236111111111111,39.001666666666665
01/2014,8309X,UTIEL,VALENCIA,14.8,4.690322580645161,4.433333333333334,-1.2447222222222223,39.57555555555556
01/2014,8325X,POLINYÀ DE XÚQUER,VALENCIA,22.0,1.75,,-0.3719444444444444,39.18472222222222
01/2014,8368U,TERUEL,TERUEL,25.200000000000003,2.1903225806451614,3.6225806451612903,-1.1241666666666668,40.35055555555556
01/2014,8414A,VALENCIA AEROPUERTO,VALENCIA,4.2,5.017241379310345,3.096774193548387,-0.4747222222222222,39.485
01/2014,8416,VALÈNCIA,VALENCIA,6.0,,4.809677419354839,-0.3663888888888889,39.480555555555554
01/2014,8416Y,"VALÈNCIA, VIVEROS",VALENCIA,6.0,1.596774193548387,,-0.3663888888888889,39.480555555555554
01/2014,8489X,VILLAFRANCA DEL CID/VILLAFRANCA,CASTELLON,11.8,5.293548387096774,5.093548387096774,-0.25583333333333336,40.43333333333333
01/2014,8500A,CASTELLÓ - ALMASSORA,CASTELLON,18.0,2.357142857142857,4.610714285714286,-0.07194444444444445,39.95722222222223
01/2014,8523X,VINARÒS,CASTELLON,33.5,2.383870967741936,,0.4297222222222222,40.55416666666667
01/2014,9001D,REINOSA,CANTABRIA,70.8,4.335483870967742,,-4.160555555555556,42.99194444444444
01/2014,9019B,"VALDERREDIBLE, POLIENTES   ",CANTABRIA,46.5,2.6193548387096777,,-3.933888888888889,42.80638888888888
01/2014,9051,MEDINA DE POMAR,BURGOS,57.0,2.770967741935484,1.9161290322580644,-3.4827777777777778,42.919999999999995
01/2014,9091O,FORONDA-TXOKIZA,ARABA/ALAVA,132.6,3.903225806451613,2.070967741935484,-2.735,42.88194444444444
01/2014,9091R,VITORIA-GASTEIZ AEROPUERTO,ARABA/ALAVA,120.6,3.8548387096774195,2.270967741935484,-2.7327777777777778,42.871944444444445
01/2014,9111,BELORADO,BURGOS,0.0,3.0290322580645164,,-3.1702777777777778,42.42111111111111
01/2014,9170,"LOGROÑO, AEROPUERTO",LA RIOJA,34.3,2.6129032258064515,2.57741935483871,-2.331111111111111,42.452222222222225
01/2014,9201K,JACA,HUESCA,116.4,1.9161290322580644,,-0.5469444444444445,42.57888888888889
01/2014,9208E,ARAGÜÉS DEL PUERTO,HUESCA,181.79999999999998,1.9280000000000002,,-0.6727777777777777,42.70861111111111
01/2014,9244X,SOS DEL REY CATÓLICO,ZARAGOZA,34.2,2.1727272727272724,,-1.213611111111111,42.490833333333335
01/2014,9262,PAMPLONA,NAVARRA,119.4,,,-1.6383333333333332,42.81777777777778
01/2014,9263D,"PAMPLONA, AEROPUERTO",NAVARRA,76.6,2.3741935483870966,1.9241379310344826,-1.65,42.776944444444446
01/2014,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,128.6,1.625,,-1.5325,42.77611111111111
01/2014,9283X,CADREITA,NAVARRA,23.7,3.3451612903225807,,-1.7113888888888888,42.206944444444446
01/2014,9294E,"BARDENAS REALES, BASE AÉREA",NAVARRA,19.6,4.412903225806452,,-1.475277777777778,42.198611111111106
01/2014,9381I,CALAMOCHA,TERUEL,32.7,2.606451612903226,3.661290322580645,-1.2933333333333332,40.92611111111111
01/2014,9390,DAROCA,ZARAGOZA,28.0,1.6129032258064515,3.229032258064516,-1.41,41.114444444444445
01/2014,9394X,CALATAYUD,ZARAGOZA,23.2,3.0161290322580645,,-1.6452777777777778,41.33111111111111
01/2014,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,29.0,3.725806451612903,3.732258064516129,-1.0041666666666667,41.660555555555554
01/2014,9434P,"ZARAGOZA, VALDESPARTERA",ZARAGOZA,27.6,3.583870967741935,3.7161290322580647,-0.9347222222222222,41.62111111111111
01/2014,9563X,CASTELLFORT,CASTELLON,19.900000000000002,,,-0.18666666666666665,40.49861111111111
01/2014,9569A,CALANDA,TERUEL,19.2,2.733333333333333,,-0.23777777777777778,40.946666666666665
01/2014,9573X,ALCAÑIZ,TERUEL,10.9,2.2580645161290325,,-0.14166666666666666,41.058055555555555
01/2014,9576C,BUJARALOZ,ZARAGOZA,0.0,4.45,,-0.17444444444444443,41.5225
01/2014,9585,LA MOLINA,GIRONA,59.6,1.9096774193548387,3.793548387096774,1.9394444444444445,42.3325
01/2014,9619,LA SEU D'URGELL,LLEIDA,9.7,0.3666666666666667,,1.4630555555555556,42.35472222222222
01/2014,9698U,TALARN,LLEIDA,28.8,1.795,5.247619047619048,0.8652777777777777,42.20527777777778
01/2014,9720X,TÀRREGA,LLEIDA,46.2,0.7612903225806452,,1.1494444444444445,41.650555555555556
01/2014,9771C,LLEIDA,LLEIDA,35.5,3.109677419354839,3.8096774193548386,0.5980555555555556,41.626111111111115
01/2014,9784P,BIELSA,HUESCA,181.79999999999998,1.7322580645161292,,0.22472222222222224,42.63
01/2014,9814A,TORLA,HUESCA,155.1,0.535483870967742,,-0.11166666666666668,42.626666666666665
01/2014,9898,"HUESCA, AEROPUERTO",HUESCA,41.199999999999996,5.016129032258065,4.148387096774194,-0.32555555555555554,42.08444444444444
01/2014,9981A,ESTACIÓN DE TORTOSA (ROQUETES),TARRAGONA,45.0,2.8419354838709676,3.838709677419355,0.49333333333333335,40.82027777777778
01/2014,9987P,SANT JAUME D'ENVEJA,TARRAGONA,12.299999999999999,2.7714285714285714,,0.81,40.69916666666666
01/2014,9990X,"NAUT ARAN, ARTIES ",LLEIDA,146.3,,,0.8769444444444445,42.70027777777778
01/2014,B013X,"ESCORCA, LLUC",ILLES BALEARS,67.5,0.8620689655172413,,2.8858333333333333,39.82333333333334
01/2014,B228,"PALMA, PUERTO",ILLES BALEARS,41.8,1.3838709677419354,4.354838709677419,2.625277777777778,39.555277777777775
01/2014,B248,"SIERRA DE ALFABIA, BUNYOLA",ILLES BALEARS,0.0,7.212903225806452,,2.7130555555555556,39.735
01/2014,B278,"PALMA DE MALLORCA, AEROPUERTO",ILLES BALEARS,39.300000000000004,3.403225806451613,3.925806451612903,2.736666666666667,39.56083333333333
01/2014,B346X,PORRERES,ILLES BALEARS,35.3,2.2580645161290325,,3.0191666666666666,39.52166666666667
01/2014,B434X,PORTOCOLOM  ,ILLES BALEARS,42.800000000000004,3.803225806451613,4.696774193548387,3.2716666666666665,39.41444444444444
01/2014,B569X,CAPDEPERA,ILLES BALEARS,38.4,4.742307692307692,,3.4780555555555557,39.71666666666667
01/2014,B691Y,SA POBLA,ILLES BALEARS,25.6,2.429032258064516,4.467741935483871,3.0166666666666666,39.74916666666667
01/2014,B893,"MENORCA, AEROPUERTO",ILLES BALEARS,71.9,4.064516129032258,3.064516129032258,4.2155555555555555,39.85472222222222
01/2014,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,26.3,4.1,4.416129032258064,1.3844444444444444,38.87638888888889
01/2014,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,11.3,5.432258064516129,6.090322580645162,-13.600277777777777,28.951944444444443
01/2014,C129Z,TAZACORTE,STA. CRUZ DE TENERIFE,11.299999999999999,1.9193548387096775,,-17.915277777777778,28.59583333333333
01/2014,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,18.5,5.645161290322581,5.174193548387097,-17.755,28.633055555555558
01/2014,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,10.1,6.267741935483872,5.729032258064516,-13.863055555555555,28.44472222222222
01/2014,C329Z,SAN SEBASTIÁN DE LA GOMERA,STA. CRUZ DE TENERIFE,17.9,3.696774193548387,,-17.11138888888889,28.08972222222222
01/2014,C429I,TENERIFE SUR AEROPUERTO,STA. CRUZ DE TENERIFE,25.499999999999996,5.919354838709677,5.45483870967742,-16.561111111111114,28.046944444444446
01/2014,C430E,IZAÑA,STA. CRUZ DE TENERIFE,60.2,9.115384615384615,7.338709677419355,-16.499444444444446,28.30888888888889
01/2014,C439J,GÜÍMAR,STA. CRUZ DE TENERIFE,24.5,,,-16.38222222222222,28.31833333333333
01/2014,C447A,TENERIFE NORTE AEROPUERTO,STA. CRUZ DE TENERIFE,152.2,5.463333333333334,3.9129032258064513,-16.329444444444444,28.4775
01/2014,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,57.9,2.364516129032258,6.561290322580645,-16.255277777777778,28.46333333333333
01/2014,C459Z,PUERTO DE LA CRUZ,STA. CRUZ DE TENERIFE,101.2,2.667741935483871,,-16.548055555555557,28.418055555555558
01/2014,C619I,LA ALDEA DE SAN NICOLÁS,LAS PALMAS,53.0,2.8193548387096774,,-15.81388888888889,28.000833333333333
01/2014,C629X,"MOGÁN, PUERTO",LAS PALMAS,19.5,2.9419354838709677,,-15.764166666666666,27.81638888888889
01/2014,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,17.9,7.112903225806452,5.674193548387097,-15.395277777777777,27.91777777777778
01/2014,C659H,"LAS PALMAS DE GRAN CANARIA, SAN CRISTOBAL",LAS PALMAS,38.3,3.1333333333333333,,-15.416111111111112,28.08972222222222
01/2014,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,32.0,2.148387096774193,,-15.421388888888888,28.113055555555558
01/2014,C689E,MASPALOMAS,LAS PALMAS,23.6,3.2451612903225806,,-15.595833333333333,27.735833333333336
01/2014,C839I,TEGUISE,LAS PALMAS,15.4,3.953333333333333,,-13.501944444444444,29.231944444444444
01/2014,C929I,HIERRO AEROPUERTO,STA. CRUZ DE TENERIFE,29.5,7.113333333333333,5.861290322580645,-17.88888888888889,27.81888888888889
02/2014,0002I,VANDELLÒS  ,TARRAGONA,17.7,1.9142857142857144,,0.8713888888888889,40.95805555555556
02/2014,0016A,REUS AEROPUERTO,TARRAGONA,21.4,3.4464285714285716,5.046428571428572,1.163611111111111,41.144999999999996
02/2014,0076,BARCELONA AEROPUERTO,BARCELONA,25.2,4.932142857142857,3.8964285714285714,2.0700000000000003,41.29277777777778
02/2014,0149X,MANRESA,BARCELONA,25.2,2.1964285714285716,5.542857142857143,1.840277777777778,41.72
02/2014,0200E,"BARCELONA, FABRA",BARCELONA,22.8,4.675,6.339285714285714,2.1241666666666665,41.41833333333333
02/2014,0201D,BARCELONA,BARCELONA,22.0,3.4285714285714284,,2.2,41.39055555555556
02/2014,0229I,SABADELL AEROPUERTO,BARCELONA,20.2,2.5962962962962965,,2.1030555555555557,41.52361111111111
02/2014,0252D,ARENYS DE MAR,BARCELONA,36.0,1.737037037037037,,2.54,41.587500000000006
02/2014,0255B,SANTA SUSANNA,BARCELONA,57.9,0.7,,2.6969444444444446,41.65083333333333
02/2014,0324A,RIPOLL,GIRONA,16.9,1.3192307692307692,,2.196111111111111,42.19138888888889
02/2014,0367,GIRONA AEROPUERTO,GIRONA,35.6,3.3035714285714284,6.053571428571429,2.763333333333333,41.91166666666666
02/2014,0372C,PORQUERES,GIRONA,33.3,1.907142857142857,,2.763611111111111,42.10444444444445
02/2014,1002Y,"BAZTAN, IRURITA ",NAVARRA,174.9,1.5518518518518518,,-1.5430555555555554,43.13583333333333
02/2014,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,195.6,4.860714285714286,3.317857142857143,-1.7922222222222222,43.356944444444444
02/2014,1014A,DONOSTIA / SAN SEBASTIÁN AEROPUERTO,GIPUZKOA,196.9,4.871428571428572,3.307142857142857,-1.7922222222222222,43.356944444444444
02/2014,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,178.6,6.810714285714285,3.6185185185185187,-2.041111111111111,43.30638888888888
02/2014,1037Y,ZUMARRAGA,GIPUZKOA,45.2,2.3038461538461537,,-2.3175,43.080000000000005
02/2014,1041A,ZUMAIA,GIPUZKOA,72.4,5.174074074074074,,-2.2511111111111113,43.30222222222222
02/2014,1050J,ELGOIBAR,GIPUZKOA,146.6,2.242857142857143,,-2.413333333333333,43.20944444444445
02/2014,1055B,LEKEITIO,BIZKAIA,95.4,5.742857142857143,,-2.5102777777777776,43.37694444444445
02/2014,1057B,MATXITXAKO,BIZKAIA,167.2,6.95,,-2.7527777777777778,43.45388888888889
02/2014,1059X,PUNTA GALEA,BIZKAIA,90.0,3.8000000000000003,,-3.0216666666666665,43.375
02/2014,1078I,GÜEÑES,BIZKAIA,166.5,2.9499999999999997,,-3.104722222222222,43.20333333333333
02/2014,1082,BILBAO AEROPUERTO,BIZKAIA,120.2,4.728571428571429,2.707142857142857,-2.906388888888889,43.29805555555556
02/2014,1109,SANTANDER AEROPUERTO,CANTABRIA,88.4,,4.021428571428571,-3.8255555555555554,43.42388888888889
02/2014,1111,SANTANDER,CANTABRIA,85.7,6.917857142857143,3.935714285714286,-3.8005555555555555,43.49111111111111
02/2014,1111X,SANTANDER,CANTABRIA,84.3,7.185714285714285,4.396428571428571,-3.8005555555555555,43.49111111111111
